"TimeCreated","Id","LevelDisplayName","ProviderName","Message"
"06/01/2026 11:38:52","1","Informa??es","Microsoft-Windows-Kernel-General","A hora do sistema foi alterada para ?2026?-?01?-?06T11:38:52.500000000Z de ?2026?-?01?-?06T10:38:57.102133500Z.
Tempo Delta: 3595397 ms

Raz?o da Altera??o: System time synchronized with the hardware clock.
Processo: '' (PID 4).

Hora de RTC: ?2026?-?01?-?06T11:38:52.500000000Z
O tempo do hor?rio atual: 0
A hora do RTC est? em UTC: false
A hora do sistema baseou-se na hora RTC: false"
"06/01/2026 10:38:57","107","Informa??es","Microsoft-Windows-Kernel-Power","O sistema saiu de suspens?o."
"06/01/2026 10:38:51","42","Informa??es","Microsoft-Windows-Kernel-Power","O sistema est? a entrar em estado de suspens?o.

Raz?o da Suspens?o: System Idle"
"06/01/2026 10:38:51","566","Informa??es","Microsoft-Windows-Kernel-Power","A sess?o do sistema transitou de 69 para 71. 

raz?o SxTransition 

BootId:  57"
"06/01/2026 10:38:47","566","Informa??es","Microsoft-Windows-Kernel-Power","A sess?o do sistema transitou de 68 para 69. 

raz?o SessionUnlock 

BootId:  57"
"06/01/2026 10:05:24","36","Erro","Volsnap","As c?pias sombra do volume C: foram abortadas porque n?o foi poss?vel aumentar o armazenamento de c?pias sombra devido a um limite imposto pelo utilizador."
"06/01/2026 09:32:11","12","Informa??es","Microsoft-Windows-UserModePowerService","O processo C:\Windows\ImmersiveControlPanel\SystemSettings.exe (ID do processo:18936) rep?s o esquema de pol?ticas de {c5d1f0e6-e66e-4f72-9dc2-1a06a7b1db02} para {c5d1f0e6-e66e-4f72-9dc2-1a06a7b1db02}"
"06/01/2026 09:32:06","12","Informa??es","Microsoft-Windows-UserModePowerService","O processo C:\Windows\ImmersiveControlPanel\SystemSettings.exe (ID do processo:18936) rep?s o esquema de pol?ticas de {c5d1f0e6-e66e-4f72-9dc2-1a06a7b1db02} para {c5d1f0e6-e66e-4f72-9dc2-1a06a7b1db02}"
"06/01/2026 09:32:04","12","Informa??es","Microsoft-Windows-UserModePowerService","O processo C:\Windows\ImmersiveControlPanel\SystemSettings.exe (ID do processo:18936) rep?s o esquema de pol?ticas de {c5d1f0e6-e66e-4f72-9dc2-1a06a7b1db02} para {c5d1f0e6-e66e-4f72-9dc2-1a06a7b1db02}"
"06/01/2026 08:47:46","4266","Aviso","Tcpip","Falha no pedido para alocar o n?mero da porta ef?mero a partir do espa?o da porta UDP global, porque todas as portas est?o a ser utilizadas."
